Title,Stock_Status,Price,Dealer,Rating,Num_review
2024 Kia Sorento S,Used,"$20,495",McGrath City Hyundai,4.4,"(5,114 reviews)"
2025 Kia Seltos S,Used,"$9,945",Toyota On Western,2,(757 reviews)
2020 Cadillac CT4 V-Series,New,"$33,835",South Chicago Dodge Chrysler Jeep RAM,4.8,(560 reviews)
2024 Ford Bronco Sport Big Bend,Used,"$17,500",Mike Anderson Chevrolet of Chicago,4.8,"(3,407 reviews)"
2024 Ford Bronco Sport Heritage,New,"$405,750",City Volkswagen of Chicago,4.7,(731 reviews)
2025 Kia Sportage SX-Prestige,Used,"$21,980",Hawk CDJR,4.8,"(3,407 reviews)"
2025 Kia Seltos EX,New,"$48,960",Loeber Motors Mercedes-Benz,4.8,(668 reviews)
2024 Lincoln Nautilus Reserve,New,"$39,474",Car's Unlimited,4.2,"(1,648 reviews)"
2024 Buick Envision Sport Touring AWD,New,"$46,450",Zeigler Cadillac of Lincolnwood,4.8,(668 reviews)
2024 Mercedes-Benz Sprinter 2500 High Roof,New,"$55,790",Berman INFINITI of Niles,4.4,"(2,065 reviews)"
2022 Chevrolet Trax LT,New,"$38,089",Al Piemonte Nissan,4.4,"(2,065 reviews)"
2025 Nissan Rogue S,Used,"$18,995",Sherman Dodge Chrysler Jeep RAM,0,(58 reviews)
2025 RAM 1500 Big Horn/Lone Star,New,"$34,580",Sherman Dodge Chrysler Jeep RAM,4,(360 reviews)
2021 Dodge Durango GT Plus AWD,New,"$53,239",Webb Chevy,4.8,"(1,358 reviews)"
2024 Chevrolet Tahoe 4WD Z71,Used,"$21,297",Driven Auto Sales,0,(3 reviews)
2025 Chevrolet Silverado 2500 WT,Used,"$34,790",Berman Chrysler Dodge Jeep Ram,4.8,"(1,358 reviews)"
2025 Chevrolet Trax LT,Used,"$29,994",Ed Napleton Honda,0,(47 reviews)
2024 Ford Mustang Mach-E GT,New,"$34,615",CarMax Ft. Lauderdale,4.2,(9 reviews)
2024 Ford Mustang Mach-E GT,New,"$22,582",CarMax Midlothian,4.9,"(5,069 reviews)"
2024 Honda HR-V EX-L,New,"$49,830",CarMax Centennial,4.9,"(5,069 reviews)"
2024 Audi S5 Premium Plus,Used,"$45,795",CarMax Canoga Park,4.5,(778 reviews)
2022 BMW X3 xDrive30i,New,"$41,235",CarMax Columbia,4.2,(320 reviews)
2017 Ford F-150 XLT,Used,"$42,409",CarMax Burbank,4.7,(485 reviews)
2024 Hyundai Elantra SEL,Used,"$29,995",CarMax Parker,2.8,(385 reviews)
2012 Ford Focus Base,Used,"$20,998",CarMax Sacramento/Roseville,4.8,(746 reviews)
2024 Jeep Grand Cherokee L Altitude,New,"$44,795",CarMax Gainesville,3.8,(953 reviews)
2020 Ford Edge SEL,New,"$27,844",CarMax Hillside (Eisenhower Expy),2.4,(124 reviews)
2024 Chevrolet Blazer EV RS,New,"$40,397",Ettleson Cadillac,5,"(2,505 reviews)"
2012 Honda Civic LX,New,"$32,880",The Autobarn Volkswagen of Countryside,3.9,"(2,006 reviews)"
2025 Ford Explorer ST,New,"$32,848",Napleton Ford of Oak Lawn,3.6,(209 reviews)
2024 Nissan Rogue Platinum,New,"$43,585",Wilkins Hyundai,0,(66 reviews)
2025 Land Rover Range Rover Velar Dynamic SE,New,"$70,670",Bredemann Toyota/Scion,0,(1 review)
2020 Chevrolet Traverse LT Leather,New,"$46,915",Grand Subaru,0,(0 reviews)
2021 Jeep Compass Limited,Jeep Certified,"$26,881",Haggerty Buick GMC Inc,0,(1 review)
2021 Jeep Compass Limited,New,"$38,280",Laurel BMW of Westmont,0,(3 reviews)
2013 Lincoln Navigator Base,Used,"$17,421",Mercedes-Benz of Westmont,0,(14 reviews)
2025 Subaru Forester Sport,New,"$44,473",Ed Napleton Acura Kia,0,(8 reviews)
2024 Audi Q8 e-tron Premium Plus,New,"$57,000",Mercedes-Benz of Westmont,0,(12 reviews)
2024 Lincoln Corsair Grand Touring,New,"$30,760",Fields Chrysler Jeep Dodge RAM,0,(3 reviews)
2024 Mercedes-Benz Sprinter 2500 Standard Roof,New,"$80,115",Fields Chrysler Jeep Dodge RAM,4.9,"(1,397 reviews)"
2024 GMC Sierra 1500 Pro,Used,"$23,377",Advance 1 Auto Group,0,(16 reviews)
2024 Ford Escape Active,New,"$40,844",Advantage Toyota of River Oaks,4.3,"(3,053 reviews)"
2024 Mercedes-Benz Sprinter 2500 High Roof,New,"$75,130",Napleton River Oaks Hyundai Kia,4.6,"(2,509 reviews)"
2025 Chevrolet Equinox 1LT,New,"$61,680",Napleton River Oaks Hyundai Kia,4.6,"(4,982 reviews)"
2022 Audi Q3 45 S line Premium Plus,New,"$61,680",Advantage Toyota of River Oaks,4.2,(995 reviews)
2025 Honda CR-V EX-L AWD,New,"$70,387",Genesis of Downers Grove,4.3,"(1,165 reviews)"
2024 Mercedes-Benz Sprinter 2500 High Roof,Used,"$118,788",Rizza Cadillac Buick GMC,4.9,"(1,854 reviews)"
2024 Lincoln Corsair Reserve,New,"$32,885","International Autos Jaguar, Land Rover, Subaru, Volvo Cars",4.8,"(1,359 reviews)"
2016 Mercedes-Benz GLA-Class,Used,"$19,995",Audi Orland Park,4.7,"(1,562 reviews)"
2016 Chevrolet Silverado 1500 1LT,Used,"$13,998",Zeigler Nissan of Orland Park,4.8,(752 reviews)
2023 Chrysler Pacifica Touring L,New,"$43,261",Zeigler Nissan of Orland Park,4.8,"(4,545 reviews)"
2019 Hyundai Accent SE,Used,"$33,995",Mercedes-Benz of Orland Park,4.8,"(3,726 reviews)"
2024 Jeep Grand Cherokee L Limited,New,"$37,210",INFINITI of Orland Park A Zeigler Auto Group Company,0,(120 reviews)
2024 Nissan Versa 1.6 SV,Dodge Certified,"$38,494",Bettenhausen Chrysler Dodge Jeep RAM,4.6,"(2,409 reviews)"
2024 Ford Bronco Sport Big Bend,Used,"$22,097",Bettenhausen Chrysler Dodge Jeep RAM,4.8,"(3,726 reviews)"
2024 Honda CR-V Hybrid Sport-L,New,"$32,505",Napleton's River Oaks Chrysler Jeep Dodge RAM,4.9,"(3,878 reviews)"
2024 Jeep Grand Cherokee L Limited,Honda Certified,"$22,990","International Autos Jaguar, Land Rover, Subaru, Volvo Cars",4.9,"(3,878 reviews)"
2025 Kia Seltos S,Used,"$18,750",Lexus Of Orland,4.9,"(3,878 reviews)"
2016 Audi Q5 2.0T Premium Plus,New,"$38,270",Ford of Homewood,4.3,"(1,162 reviews)"
2024 GMC Sierra 1500 Elevation,New,"$30,505",Sunrise Chevrolet of Glendale Heights,4.9,"(2,197 reviews)"
2024 GMC Terrain Denali,New,"$56,884",Highland Park Ford Lincoln,4.9,"(2,197 reviews)"
2025 Chevrolet Trax FWD 2RS,New,"$23,710",The Audi Exchange,4.4,"(1,391 reviews)"
2024 Hyundai Santa Cruz Limited,New,"$41,499",Highland Park Truck & Auto Center,4.4,"(1,391 reviews)"
2023 Honda HR-V 2WD Sport,New,"$41,100",Highland Park Truck & Auto Center,5,(131 reviews)
2024 Volkswagen Jetta 1.5T SEL,Chevrolet Certified,"$23,999",Castle Volkswagen of Schaumburg,4.7,"(1,983 reviews)"
2024 Volkswagen Atlas 2.0T SE,New,"$38,343",Webb Hyundai Highland,4.8,"(1,421 reviews)"
2024 Ford Escape ST-Line,New,"$49,266",Castle Volkswagen of Schaumburg,0,(53 reviews)
2018 Mercedes-Benz C-Class 4MATIC,Mercedes-Benz Certified,"$74,570",Castle Volkswagen of Schaumburg,4.5,(527 reviews)
2024 Toyota Camry SE,Used,"$6,995",Exotic Motors,4.7,"(1,189 reviews)"
2018 Dodge Grand Caravan SXT,New,"$64,165",Woodfield Lexus,4.4,(651 reviews)
2016 Tesla Model X AWD 4dr P100D,New,"$47,856",Napleton's Schaumburg Buick GMC,4.4,(651 reviews)
2022 Jeep Grand Wagoneer Series III 4x4,New,"$34,835",Napleton's Schaumburg Mazda,4.7,(601 reviews)
2023 Dodge Challenger SRT Hellcat,Used,"$13,042",Auto Select,4.5,(392 reviews)
2015 Kia Optima Hybrid LX,Jeep Certified,"$30,551",CarMax Schaumburg,4.5,"(2,007 reviews)"
2023 Nissan Rogue SV,New,"$37,280",Webb Ford,4.7,(489 reviews)
2021 Kia Forte GT-Line,Used,"$25,000",Webb Ford,0,(88 reviews)
2016 Ford Transit Connect XLT,Used,"$23,980",Napleton's Schaumburg Mazda,0,(21 reviews)
2020 Nissan Sentra SR,New,"$39,897",Napleton's Schaumburg Mazda,4.5,(993 reviews)
2023 Toyota GR86,Used,"$23,000",Napleton's Schaumburg Mazda,4.8,"(1,262 reviews)"
2019 Chevrolet Silverado 1500 LD LT,Used,"$27,998",Bosak Honda,4.7,"(3,428 reviews)"
2014 Jaguar F-TYPE S,Used,"$20,998",Napleton's Schaumburg Mazda,4.6,(666 reviews)
2022 Lexus RX 350,Used,"$20,998",Arlington Heights Ford,4.6,(667 reviews)
2025 Mazda CX-5 2.5 S Select Package,Used,"$15,998",Sutton Ford,4.4,"(3,359 reviews)"
2021 Chevrolet Traverse RS,Used,"$12,998",Chevrolet of Palatine,4.4,(233 reviews)
2024 Subaru Crosstrek Limited,Used,"$24,998",BMW of Schererville,4.4,"(1,044 reviews)"
2024 Ford Maverick XLT,Used,"$43,998",Currie Motors Ford of Frankfort,4.1,"(1,607 reviews)"
2024 Subaru Crosstrek Sport,Used,"$19,998",Conway Imports,4.4,"(3,359 reviews)"
2025 Mazda CX-5 2.5 S Preferred Package,Used,"$15,998",Currie Motors Ford of Frankfort,4,(441 reviews)
2024 Ford F-150 STX,Used,"$20,998",Woody Buick GMC Naperville,4.9,"(4,406 reviews)"
2025 Subaru Legacy Premium,New,"$55,210",Castle Chrysler Dodge Jeep Ram of Naperville,4.1,"(1,607 reviews)"
2024 Chevrolet Silverado 1500 LT Trail Boss,New,"$35,358",Woody Buick GMC Naperville,4.5,"(2,302 reviews)"
2021 Jeep Cherokee Limited,New,"$49,591",Knauz Auto Park,4.6,"(1,934 reviews)"
2024 Volkswagen Tiguan 2.0T SE,New,"$23,964",Knauz Auto Park,4.8,"(5,319 reviews)"
2024 Toyota Corolla LE,New,"$52,799",Bentley Bugatti Lamborghini Maserati Rolls-Royce of Chicago,4.8,"(1,782 reviews)"
2025 Honda CR-V EX-L AWD,New,"$30,022",Honda of Downtown Chicago,4.8,"(5,319 reviews)"
2018 Ford Escape SEL,New,"$46,315",Mercedes-Benz of Chicago,4.4,"(5,114 reviews)"
2019 Jeep Compass Latitude,New,"$53,460",CarMax Greenville NC,4.4,"(5,114 reviews)"
2022 Chevrolet Traverse LT Leather,New,"$65,215",Mercedes-Benz of Chicago,4.7,"(1,245 reviews)"
2025 Honda HR-V AWD Sport,New,"$48,950",Baha Auto Sales,4.7,"(1,245 reviews)"
2025 Subaru Forester Premium,New,"$87,525",Chicago Auto Warehouse,4.4,(393 reviews)
2025 Subaru Forester Premium,New,"$75,446",Marino Chrysler Jeep Dodge RAM,4.8,"(5,319 reviews)"
2025 BMW 430 i xDrive,New,"$53,037",Marino Chrysler Jeep Dodge RAM,4.8,(560 reviews)
2025 Subaru Forester Limited,Used,"$14,700",Berman Subaru of Chicago,4.8,(560 reviews)
2025 Subaru Forester Sport,New,"$47,849",Chrysler Dodge Jeep Ram of Chicago,4.8,(560 reviews)
2021 Ford Escape S,New,"$46,066",Zeigler Ford of North Riverside,4.4,(233 reviews)
2024 Subaru Forester Wilderness,New,"$22,388",Mike Anderson Chevrolet of Chicago,3.5,(22 reviews)
2024 Subaru Impreza RS,New,"$36,363",Hawk CDJR,4.8,(668 reviews)
2024 Lexus LS 500 Base,Used,"$4,800",Castle Buick GMC,4.7,"(3,762 reviews)"
2018 Dodge Challenger T/A 392,New,"$46,425",Kia of Lincolnwood,3.6,(94 reviews)
2019 Kia Sorento LX,New,"$45,500",City Volkswagen Of Evanston,4.2,"(1,648 reviews)"
2006 BMW X5 4.8is,New,"$90,323",Sherman Dodge Chrysler Jeep RAM,4.9,"(3,506 reviews)"
2025 Kia Sportage S,New,"$65,485",Mike Haggerty Buick GMC,4.2,(464 reviews)
2017 Volkswagen Tiguan 2.0T S 4MOTION,New,"$24,125",Asia Motors Inc.,4.9,(982 reviews)
2024 Rolls-Royce Ghost,New,"$24,125",CarMax Buford,4.4,"(2,065 reviews)"
2022 Honda Civic Sport,New,"$75,829",CarMax Tupelo,4.3,(526 reviews)
2024 Cadillac XT4 Premium Luxury,Used,"$23,727",CarMax Waukesha,4.8,(668 reviews)
2024 Ford Bronco Sport Badlands,Used,"$23,900",CarMax Centennial,4.8,(668 reviews)
2024 Nissan Pathfinder Rock Creek 4WD,New,"$70,372",CarMax Omaha,4.8,(668 reviews)
2024 Alfa Romeo Tonale Veloce EAWD,New,"$42,812",CarMax Fredericksburg,4.7,"(3,762 reviews)"
2024 Ford Escape ST-Line Select,Subaru Certified,"$45,995",CarMax South Boulevard,4.6,"(2,549 reviews)"
2023 Chevrolet Malibu FWD 1LT,Used,"$29,500",CarMax Columbus,4.8,"(1,358 reviews)"
2024 Ford F-150 XL,New,"$28,405",Ettleson Buick GMC,4.8,"(1,358 reviews)"
2025 RAM 1500 Big Horn/Lone Star,New,"$36,019",CarMax Jacksonville,0,(8 reviews)
2019 Dodge Durango SXT Plus,New,"$38,455",Napleton Ford of Oak Lawn,0,(58 reviews)
2023 Buick Envision Essence,New,"$69,770",Countryside Nissan,3.8,"(1,000 reviews)"
2021 Subaru Ascent Limited 7-Passenger,Used,"$10,895",Advantage Chevrolet,4.9,"(2,024 reviews)"
2025 Chevrolet Equinox 1LT,Used,"$15,900",Napleton's Countryside Mazda,4.7,"(1,282 reviews)"
2025 Chevrolet Trax LS,New,"$24,683",Westfield Ford,4.7,"(1,282 reviews)"
2024 Ford Transit-150 Base,Used,"$24,989",Gerald Honda of Countryside,4.7,"(1,282 reviews)"
2024 Audi Q5 S line Premium Plus,New,"$51,058",The Autobarn Countryside Subaru,4.6,"(1,035 reviews)"
2024 Ford Ranger XLT,New,"$50,679",Jennings Chevy / VW,4.6,"(1,035 reviews)"
2022 Chevrolet Silverado 1500 LTZ,Used,"$13,900",Audi Morton Grove,4.2,(320 reviews)
2021 RAM ProMaster City Tradesman,Used,"$47,795",Bredemann Toyota/Scion,4.9,"(5,069 reviews)"
2019 Jeep Compass Altitude,Used,"$17,495",Golf Mill Ford,4.9,"(1,060 reviews)"
2024 GMC Acadia FWD Elevation,New,"$38,294",Hertz Car Sales Des Plaines,4.6,(726 reviews)
2024 Mazda CX-30 Select,Used,"$24,495",AutoNation Honda O'Hare,0,(66 reviews)
2023 Dodge Challenger R/T,Used,"$32,998",Golf Mill Ford,0,(12 reviews)
2024 GMC Terrain AWD AT4,New,"$34,620",Grand Subaru,0,(3 reviews)
2024 Ford Escape ST-Line,New,"$41,455",Grand Subaru,0,(9 reviews)
2025 Kia Sorento SX Prestige X-Line,New,"$33,301",Grand Subaru,0,(0 reviews)
2024 RAM 3500 Tradesman Crew Cab 4x4 8' Box,New,"$35,759",Castle Chevrolet of Villa Park,0,(1 review)
2024 Cadillac XT5 Luxury,New,"$35,660",INFINITI of Clarendon Hills,0,(9 reviews)
2022 Jeep Compass Latitude Lux,New,"$29,135",INFINITI of Clarendon Hills,0,(5 reviews)
2024 Buick Encore GX Avenir,New,"$35,871",Ed Napleton Acura Kia,0,(1 review)
2015 Subaru Outback 2.5i Limited,New,"$62,195",Ed Napleton Acura Kia,0,(8 reviews)
2024 Ford F-150 XL,New,"$38,500",Haggerty Buick GMC Inc,4.2,(995 reviews)
2024 GMC Sierra 1500 Elevation,Used,"$21,987",Laurel BMW of Westmont,4.3,"(3,053 reviews)"
2024 Mazda CX-30 2.5 S Preferred Package,Used,"$27,980",McGrath Acura of Westmont,4.6,"(2,509 reviews)"
2025 Lincoln Aviator Reserve AWD,New,"$62,400",DriveTime of South Chicago,2.1,(60 reviews)
2020 Chevrolet Traverse LT Cloth,Used,"$19,995",Zone Motors,4.7,"(1,562 reviews)"
2024 Ford Bronco Big Bend,New,"$41,688",Advantage Toyota of River Oaks,4.9,"(2,950 reviews)"
2025 Land Rover Range Rover Velar P250 SE R-Dynamic,New,"$44,500",Heritage Cadillac,4.4,"(1,300 reviews)"
2025 GMC Sierra 1500 Elevation,New,"$72,080",Packey Webb Ford,4.8,"(3,726 reviews)"
2025 GMC Sierra 1500 Elevation,Used,"$10,000",Packey Webb Ford,4.8,(485 reviews)
2024 Mercedes-Benz Sprinter 2500 Standard Roof,New,"$76,392",International Kia,4.2,(235 reviews)
2024 BMW i7 xDrive60,New,"$62,906",Mercedes-Benz of Orland Park,4.3,"(1,162 reviews)"
2024 Buick Encore GX Avenir,Rolls-Royce Certified,"$398,800",DuPage CDJR,4.4,(842 reviews)
2018 Ford Utility Police Interceptor Base,Used,"$20,995",Chevrolet of Homewood,4.4,"(1,391 reviews)"
2016 Nissan Quest S,New,"$71,279",Muller Subaru Volkswagen,5,(131 reviews)
2024 Nissan Pathfinder SL 4WD,Used,"$23,998","Motorsource, Inc",0,(63 reviews)
2021 Honda Odyssey EX-L,Mercedes-Benz Certified,"$46,943",The Audi Exchange,4.4,(419 reviews)
2025 Subaru Forester Limited,Used,"$50,995",Volvo Cars Lisle,4.4,"(1,391 reviews)"
2024 Dodge Durango SXT Plus,Used,"$26,935",Tasca Chevrolet Wheeling,4.8,(543 reviews)
2021 Honda Civic Sport,Used,"$35,494",Napleton Lincoln of Schaumburg,4.4,"(1,391 reviews)"
2025 Honda HR-V EX-L,New,"$40,780",Castle Volkswagen of Schaumburg,4.4,"(1,391 reviews)"
2021 Honda Civic EX,New,"$35,264",Napleton's Arlington Heights Chrysler Dodge Jeep RAM,4.7,"(1,983 reviews)"
2021 Ford Escape SEL,New,"$39,221",Napleton's Schaumburg Buick GMC,4.7,"(1,728 reviews)"
2024 Hyundai Sonata Hybrid Limited,New,"$59,960",Thomas Kia of Highland,2.8,"(1,047 reviews)"
2025 Honda HR-V Sport,New,"$39,490",Garber Chevrolet Highland,0,(78 reviews)
2024 Ford Transit-350 Base,New,"$46,988",Napleton's Arlington Heights Chrysler Dodge Jeep RAM,0,(53 reviews)
2024 Hyundai Elantra SEL,New,"$68,627",Webb Ford,2.8,"(1,047 reviews)"
2024 Toyota RAV4 Hybrid XLE Premium,New,"$29,927",Arlington Heights Ford,4.6,"(1,913 reviews)"
2022 Chrysler 300 Touring L,New,"$32,472",Garber Chevrolet Highland,4.6,"(1,913 reviews)"
2023 Chevrolet Equinox 1LT,Used,"$42,186",Arnie Bauer Buick GMC of Matteson,0,(285 reviews)
2024 Volkswagen Tiguan 2.0T SEL R-Line 4MOTION,New,"$34,830",South Oak Dodge Chrysler Jeep RAM,4.2,(97 reviews)
2024 RAM 2500 Tradesman,Used,"$24,995",Advantage Chevrolet of Bolingbrook,4.7,"(2,567 reviews)"
2024 Mercedes-Benz E-Class E 350,Used,"$10,998",Schaumburg Toyota,4.7,"(2,567 reviews)"
2011 Audi A6 3.0 Premium quattro,Used,"$18,998",Advantage Chevrolet of Bolingbrook,4.9,(767 reviews)
2024 Cadillac XT6 Premium Luxury AWD,Used,"$27,998",Sutton Ford,4.4,(651 reviews)
2024 INFINITI QX50 SPORT,Used,"$23,998",Sutton Ford,4.9,"(2,003 reviews)"
2025 Nissan Rogue SV,Used,"$27,998",Mercedes-Benz of Hoffman Estates,5,"(6,717 reviews)"
2019 Buick Encore Preferred,Used,"$21,998",Mercedes-Benz of Hoffman Estates,4.8,"(3,915 reviews)"
2023 Jeep Compass High Altitude,Used,"$27,998",Napleton's Schaumburg Subaru,4.7,"(1,504 reviews)"
2025 Chevrolet Blazer 2LT,Used,"$18,998",Advantage Chevrolet of Bolingbrook,4.3,(894 reviews)
2003 Chevrolet Corvette Base,New,"$28,440",BMW of Schererville,4.9,"(3,657 reviews)"
2019 Audi S5 3.0 TFSI Prestige,Used,"$39,998",BMW of Schererville,3.5,(252 reviews)
2024 Chrysler Pacifica Touring L,New,"$33,531",BMW of Schererville,4.7,(489 reviews)
2022 Honda Civic Sport,New,"$34,367",Napleton's Palatine Subaru,4.5,(231 reviews)
2021 Mazda CX-5 Carbon Edition,Used,"$24,471",Lake Motor Group LLC,4.7,(489 reviews)
2023 Nissan Kicks SV,New,"$33,440",Woody Buick GMC Naperville,4.7,"(3,428 reviews)"
2020 Volkswagen Tiguan S,New,"$39,037",Fair Oaks Ford,4.6,(667 reviews)
2018 Hyundai Santa Fe Sport Ultimate,New,"$27,950",Silver Auto Sales Inc.,4.5,"(1,045 reviews)"
2016 Ford Focus S,New,"$31,862",Castle Chrysler Dodge Jeep Ram of Naperville,4.3,(49 reviews)
2022 Kia Niro LXS,New,"$35,413",Gerald Nissan of Naperville,4.5,(432 reviews)
2022 Hyundai Palisade Calligraphy,Used,"$34,500",Advantage Acura of Naperville,4.6,(667 reviews)
2015 Subaru Forester 2.5I Touring,New,"$52,799",The Chevrolet Exchange,3.4,(42 reviews)
2019 Jeep Cherokee Limited,Ford Certified,"$55,465",Knauz Auto Park,4.9,"(5,840 reviews)"
2021 Chevrolet Equinox LS,Used,"$15,608",Napleton Mazda of Naperville,4.8,"(3,220 reviews)"
2025 Cadillac XT5 Premium Luxury,New,"$31,291",Woody Buick GMC Naperville,4.4,"(3,359 reviews)"
2024 Volkswagen Tiguan 2.0T SE R-Line Black,New,"$39,169",Woody Buick GMC Naperville,4.4,"(3,359 reviews)"
2024 Ford Explorer XLT,New,"$36,462",Woody Buick GMC Naperville,4.4,"(1,356 reviews)"
2024 Hyundai Elantra SEL,New,"$25,134",Fair Oaks Ford,4.4,(233 reviews)
2024 Toyota RAV4 Prime XSE,New,"$25,134",Volkswagen of Downtown Chicago,4.4,(233 reviews)
2024 Subaru Impreza RS,Used,"$16,494",Mercedes-Benz of Chicago,4.8,"(3,220 reviews)"
2024 Buick Envision Avenir,New,"$112,590",Mercedes-Benz of Chicago,4.4,"(1,356 reviews)"
2024 BMW X3 xDrive30i,Used,"$11,995",CarMax Fredericksburg,4.4,"(3,359 reviews)"
2024 Mercedes-Benz GLE 350 Base 4MATIC,Used,"$16,995",Chicago Motors Inc.,4.4,"(3,359 reviews)"
2024 Acura RDX Technology Package,Kia Certified,"$17,995",Napleton Downtown Chevrolet Buick GMC,4.4,"(3,359 reviews)"
2024 Mercedes-Benz EQE 350 4MATIC,New,"$42,806",Fox Ford of Chicago,4.4,"(3,359 reviews)"
2024 Jeep Wagoneer Series II,New,"$47,095",Berman Nissan of Chicago,4.4,(393 reviews)
2024 Chrysler Pacifica Limited,Used,"$42,488",S&M Auto Sales Kedzie,4.8,"(5,319 reviews)"
2015 Cadillac CTS 2.0L Turbo Luxury,Used,"$20,995",Berman Nissan of Chicago,4.4,(393 reviews)
2024 Toyota Venza Limited,Used,"$10,950",Berman Nissan of Chicago,4.4,"(2,094 reviews)"
2025 Kia Sorento Hybrid SX Prestige,New,"$37,989",Midway Dodge,4.9,"(1,881 reviews)"
2024 Hyundai Elantra SE,New,"$73,195",Midway Dodge,4.5,"(1,575 reviews)"
2024 Toyota RAV4 XLE,Used,"$32,400",Chrysler Dodge Jeep Ram of Chicago,4.9,"(1,951 reviews)"
2010 Toyota Corolla LE,New,"$91,225",Marino Chrysler Jeep Dodge RAM,4.8,"(3,407 reviews)"
2025 Genesis G70 2.5T,New,"$32,120",The Autobarn Volvo Cars of Oak Park,4.2,"(1,648 reviews)"
2024 Cadillac XT5 Luxury,Used,"$31,791",McGrath City Mazda,4.9,"(3,506 reviews)"
2024 Land Rover Defender 110 P400 X-Dynamic SE,New,"$46,633",Asia Motors Inc.,4.4,"(2,065 reviews)"
2024 Audi Q5 Premium Plus 55 TFSI e S line quattro S tronic,New,"$37,215",CarMax South Boulevard,4.4,"(2,065 reviews)"
2025 Nissan Sentra SV,Used,"$20,630",CarMax Columbus,4.3,(686 reviews)
2025 Nissan Sentra SV,Used,"$21,950",CarMax Capital Boulevard,4.8,(668 reviews)
2024 Mercedes-Benz Sprinter 2500 Standard Roof,Audi Certified,"$46,590",CarMax Jacksonville NC,4.3,(686 reviews)
2018 Jaguar F-PACE 35t Prestige,New,"$51,210",CarMax Fremont,4.7,"(3,762 reviews)"
2022 Kia Seltos EX,New,"$23,761",CarMax St. Louis Mid Rivers Mall,4.3,(686 reviews)
2024 Jeep Wagoneer Series II,New,"$61,170",CarMax Myrtle Beach,4.9,"(3,506 reviews)"
2024 Jeep Grand Cherokee L Altitude,New,"$35,215",CarMax Canoga Park,4.9,"(2,024 reviews)"
2023 Subaru Ascent Touring 7-Passenger,New,"$72,900",CarMax Kenosha,4,"(1,749 reviews)"
2021 Lexus UX 250h Base,New,"$62,840",Napleton's Countryside Mazda,0,(0 reviews)
2024 Ford Escape ST-Line,New,"$35,235",Napleton Ford of Oak Lawn,4.7,"(1,282 reviews)"
2025 Chevrolet Equinox FWD RS,Used,"$35,000",Countryside Nissan,4.9,"(5,069 reviews)"
2024 Ford Ranger XL,New,"$72,900",S&M Auto Sales,4.2,(320 reviews)
2024 Audi Q4 e-tron Sportback Prestige,New,"$58,835",Jennings Chevy / VW,2.9,(341 reviews)
2017 Ford Transit-150 Base,New,"$68,951",Continental Toyota,2.8,(385 reviews)
2015 Ford F-250 XLT,New,"$33,400",AutoNation Hyundai O'Hare,2.9,(341 reviews)
2024 Volkswagen Jetta 1.5T SE,New,"$39,885",Golf Mill Ford,4,"(3,042 reviews)"
2021 Hyundai Santa Fe SEL,New,"$42,291",Wilkins Mazda,4.6,(726 reviews)
2024 Volkswagen Atlas 2.0T SEL,New,"$60,672",McGrath BMW of Elmhurst,4,"(3,042 reviews)"
2024 Volkswagen Atlas 2.0T SEL,Used,"$40,950",Castle Chevrolet of Villa Park,4.8,(746 reviews)
2012 Cadillac SRX Premium Collection,New,"$50,847",McGrath Elmhurst Toyota,4.5,"(1,546 reviews)"
2022 Lexus RX 350 Base,New,"$28,701",Ed Napleton Acura Kia,4.5,"(1,546 reviews)"
2019 Chevrolet Blazer 1LT,New,"$28,701",Haggerty Buick GMC Inc,4.6,"(1,558 reviews)"
2025 Mazda CX-50 2.5 S Premium Plus Package,New,"$76,773",Posen Motors,5,(60 reviews)
2023 Toyota Camry SE,New,"$70,237",Chicago Auto Place,3.8,(953 reviews)
2020 Honda CR-V Hybrid Touring,New,"$39,264",Ed Napleton Acura Kia,4.4,(645 reviews)
2024 Ford Escape Active,New,"$55,190",Fields Volvo Cars of Northfield,4.8,"(1,479 reviews)"
2024 Ford Mustang EcoBoost Premium,Used,"$18,980",Ed Napleton Acura Kia,5,"(2,505 reviews)"
2025 Mazda CX-50 2.5 S Preferred Package,New,"$55,095",Ed Napleton Acura Kia,4.1,(55 reviews)
2025 Mazda CX-50 2.5 S Premium Package,BMW Certified,"$59,959",Laurel BMW of Westmont,4.1,(55 reviews)
2025 Mazda CX-50 2.5 S Premium Package,New,"$38,972",Audi Westmont,4.7,"(1,721 reviews)"
2025 Honda HR-V AWD Sport,Used,"$11,995",Willowbrook Ford Kia,4.9,"(2,487 reviews)"
2025 Mazda CX-50 2.5 S Premium Package,New,"$31,250",Fields Chrysler Jeep Dodge RAM,4.1,(193 reviews)
2024 Ford Bronco Outer Banks,New,"$53,835",Zone Motors,0,(0 reviews)
2024 Ford Escape PHEV,Used,"$6,995",Willowbrook Ford Kia,0,(9 reviews)
